productId,name,cleanName,imageUrl,categoryId,groupId,url,modifiedOn,imageCount,extRarity,extNumber,extDescription,extCardType,extElement,extCost,extCategory,lowPrice,midPrice,highPrice,marketPrice,directLowPrice,subTypeName,extPower,extJob,extGTIN
226735,Nacht,Nacht,https://tcgplayer-cdn.tcgplayer.com/product/226735_200w.jpg,24,2664,https://cpt.tcgcsv.com/KJQ2,2020-11-06T05:03:05.01,1,Hero,12-065H,"When a <em>Job Warrior of Darkness</em> you control is chosen by your opponent's Summons or abilities, choose 1 <em>Job Warrior of Darkness</em> other than Card Name Nacht in your Break Zone. Add it to your hand.
<br>When Nacht is put from the field into the Break Zone, you may play 1 <em>Job Warrior of Darkness</em> from your hand onto the field.",Forward,Earth,5,FFL,0.11,0.25,0.99,0.28,,Normal,9000,Warrior of Darkness,
226736,Vaigali,Vaigali,https://tcgplayer-cdn.tcgplayer.com/product/226736_200w.jpg,24,2664,https://cpt.tcgcsv.com/LJQ2,2020-11-06T05:03:05.01,1,Common,12-066C,"When Vaigali enters the field, you may search for 1 Multi-Element card and add it to your hand.",Backup,Earth,4,FFCC,0.02,0.1,0.79,0.07,,Normal,,Guild Master,
226736,Vaigali,Vaigali,https://tcgplayer-cdn.tcgplayer.com/product/226736_200w.jpg,24,2664,https://cpt.tcgcsv.com/LJQ2,2020-11-06T05:03:05.01,1,Common,12-066C,"When Vaigali enters the field, you may search for 1 Multi-Element card and add it to your hand.",Backup,Earth,4,FFCC,0.15,0.46,2.55,1.16,,Foil,,Guild Master,
226737,Oracle of Light,Oracle of Light,https://tcgplayer-cdn.tcgplayer.com/product/226737_200w.jpg,24,2664,https://cpt.tcgcsv.com/MJQ2,2020-11-10T18:31:30.773,1,Rare,12-067R,[Dull]: Choose 1<em> Category XIV</em> Forward you control. It gains +1000 power until the end of the turn.,Backup,Earth,2,XIV,0.25,0.59,2.0,0.69,,Foil,,Oracle of Light,
226737,Oracle of Light,Oracle of Light,https://tcgplayer-cdn.tcgplayer.com/product/226737_200w.jpg,24,2664,https://cpt.tcgcsv.com/MJQ2,2020-11-10T18:31:30.773,1,Rare,12-067R,[Dull]: Choose 1<em> Category XIV</em> Forward you control. It gains +1000 power until the end of the turn.,Backup,Earth,2,XIV,0.02,0.18,1.04,0.16,,Normal,,Oracle of Light,
226738,Borghen,Borghen,https://tcgplayer-cdn.tcgplayer.com/product/226738_200w.jpg,24,2664,https://cpt.tcgcsv.com/NJQ2,2020-11-06T05:03:05.01,1,Hero,12-069H,"When Borghen is put from the field into the Break Zone, your opponent selects 1 Forward in their Break Zone. Your opponent adds it to their hand.",Forward,Earth,1,II,0.24,0.27,1.0,0.26,,Foil,9000,Captain,
226738,Borghen,Borghen,https://tcgplayer-cdn.tcgplayer.com/product/226738_200w.jpg,24,2664,https://cpt.tcgcsv.com/NJQ2,2020-11-06T05:03:05.01,1,Hero,12-069H,"When Borghen is put from the field into the Break Zone, your opponent selects 1 Forward in their Break Zone. Your opponent adds it to their hand.",Forward,Earth,1,II,0.07,0.25,0.99,0.11,,Normal,9000,Captain,
226739,Monk,Monk,https://tcgplayer-cdn.tcgplayer.com/product/226739_200w.jpg,24,2664,https://cpt.tcgcsv.com/PJQ2,2020-11-06T05:03:05.01,1,Common,12-070C,"When Monk enters the field, choose 1 <em>Job Monk</em> or <em>Card Name Monk</em> in your Break Zone. Add it to your hand.
<br>[Y][Dull], put Monk into the Break Zone: Choose 1 <em>Job Monk</em> Forward or <em>Card Name Monk</em> Forward you control and 1 Forward opponent controls. Each Forward deals damage equal to its power to the other. You can only use this ability during your turn.",Backup,Earth,3,XIV,0.5,0.9,1.5,0.69,,Foil,,Standard Unit,
226739,Monk,Monk,https://tcgplayer-cdn.tcgplayer.com/product/226739_200w.jpg,24,2664,https://cpt.tcgcsv.com/PJQ2,2020-11-06T05:03:05.01,1,Common,12-070C,"When Monk enters the field, choose 1 <em>Job Monk</em> or <em>Card Name Monk</em> in your Break Zone. Add it to your hand.
<br>[Y][Dull], put Monk into the Break Zone: Choose 1 <em>Job Monk</em> Forward or <em>Card Name Monk</em> Forward you control and 1 Forward opponent controls. Each Forward deals damage equal to its power to the other. You can only use this ability during your turn.",Backup,Earth,3,XIV,0.03,0.11,1.04,0.09,,Normal,,Standard Unit,
226740,Shadow Lord,Shadow Lord,https://tcgplayer-cdn.tcgplayer.com/product/226740_200w.jpg,24,2664,https://cpt.tcgcsv.com/QJQ2,2020-11-06T05:03:05.01,1,Rare,12-071R,"When Shadow Lord enters the field, your opponent may play 1 Backup of cost 2 or less from their hand onto the field.
<br>[Y]: Until the end of the turn, Shadow Lord gains Brave and ""EX Bursts of cards put into the Damage Zone due to Shadow Lord cannot be used.""",Forward,Earth,2,XI,0.02,0.15,0.99,0.12,,Normal,9000,Kindred,
226740,Shadow Lord,Shadow Lord,https://tcgplayer-cdn.tcgplayer.com/product/226740_200w.jpg,24,2664,https://cpt.tcgcsv.com/QJQ2,2020-11-06T05:03:05.01,1,Rare,12-071R,"When Shadow Lord enters the field, your opponent may play 1 Backup of cost 2 or less from their hand onto the field.
<br>[Y]: Until the end of the turn, Shadow Lord gains Brave and ""EX Bursts of cards put into the Damage Zone due to Shadow Lord cannot be used.""",Forward,Earth,2,XI,0.45,0.5,1.5,0.49,,Foil,9000,Kindred,
226741,Layle,Layle,https://tcgplayer-cdn.tcgplayer.com/product/226741_200w.jpg,24,2664,https://cpt.tcgcsv.com/RJQ2,2020-11-06T05:03:05.01,1,Rare,12-072R,"When Layle or a Forward enters your field, place 1 Bearer Counter on Layle.
<br>Remove 3 Bearer Counters from Layle: Choose 1 Forward. Remove it from the game. You can only use this ability while Layle is attacking.",Forward,Earth,4,FFCC,0.2,0.25,1.0,0.25,,Foil,8000,Crystal Bearer,
226741,Layle,Layle,https://tcgplayer-cdn.tcgplayer.com/product/226741_200w.jpg,24,2664,https://cpt.tcgcsv.com/RJQ2,2020-11-06T05:03:05.01,1,Rare,12-072R,"When Layle or a Forward enters your field, place 1 Bearer Counter on Layle.
<br>Remove 3 Bearer Counters from Layle: Choose 1 Forward. Remove it from the game. You can only use this ability while Layle is attacking.",Forward,Earth,4,FFCC,0.04,0.1,0.99,0.08,,Normal,8000,Crystal Bearer,
226742,Red Mage,Red Mage,https://tcgplayer-cdn.tcgplayer.com/product/226742_200w.jpg,24,2664,https://cpt.tcgcsv.com/SJQ2,2020-11-06T05:03:05.01,1,Common,12-073C,"When you cast a Summon, you may put Red Mage into the Break Zone. When you do so, choose 1 Forward of cost 3 or less. Break it.",Backup,Lightning,3,XIV,0.23,0.36,1.0,0.23,,Foil,,Standard Unit,
226742,Red Mage,Red Mage,https://tcgplayer-cdn.tcgplayer.com/product/226742_200w.jpg,24,2664,https://cpt.tcgcsv.com/SJQ2,2020-11-06T05:03:05.01,1,Common,12-073C,"When you cast a Summon, you may put Red Mage into the Break Zone. When you do so, choose 1 Forward of cost 3 or less. Break it.",Backup,Lightning,3,XIV,0.02,0.1,0.79,0.07,,Normal,,Standard Unit,
226746,Argy,Argy,https://tcgplayer-cdn.tcgplayer.com/product/226746_200w.jpg,24,2664,https://cpt.tcgcsv.com/XJQ2,2020-11-06T05:03:05.01,1,Hero,12-074H,"When Argy is put into the Break Zone in any situation by your opponent's Summons or abilities, add Argy to your hand at the end of the turn.
<br><em>Damage 5</em> — When Argy is put from the field into the Break Zone, choose 1 Forward of cost 3 or less opponent controls. Break it.",Forward,Lightning,3,FFL,0.3,0.75,2.0,1.16,,Foil,7000,Memorist,
226746,Argy,Argy,https://tcgplayer-cdn.tcgplayer.com/product/226746_200w.jpg,24,2664,https://cpt.tcgcsv.com/XJQ2,2020-11-06T05:03:05.01,1,Hero,12-074H,"When Argy is put into the Break Zone in any situation by your opponent's Summons or abilities, add Argy to your hand at the end of the turn.
<br><em>Damage 5</em> — When Argy is put from the field into the Break Zone, choose 1 Forward of cost 3 or less opponent controls. Break it.",Forward,Lightning,3,FFL,0.1,0.25,0.99,0.17,,Normal,7000,Memorist,
226747,Alba,Alba,https://tcgplayer-cdn.tcgplayer.com/product/226747_200w.jpg,24,2664,https://cpt.tcgcsv.com/ZJQ2,2020-11-06T05:03:05.01,1,Rare,12-075R,"When Alba enters the field or attacks, choose 1 card in your opponent's Break Zone. Remove it from the game. If it is a Summon, Alba gains Haste until the end of the turn. If it is a Character, Alba gains +3000 power until the end of the turn.",Forward,Lightning,2,FFL,0.1,0.38,1.5,0.4,,Normal,5000,Warrior of Darkness,
226747,Alba,Alba,https://tcgplayer-cdn.tcgplayer.com/product/226747_200w.jpg,24,2664,https://cpt.tcgcsv.com/ZJQ2,2020-11-06T05:03:05.01,1,Rare,12-075R,"When Alba enters the field or attacks, choose 1 card in your opponent's Break Zone. Remove it from the game. If it is a Summon, Alba gains Haste until the end of the turn. If it is a Character, Alba gains +3000 power until the end of the turn.",Forward,Lightning,2,FFL,1.35,2.45,3.53,2.5,,Foil,5000,Warrior of Darkness,
226748,Exdeath,Exdeath,https://tcgplayer-cdn.tcgplayer.com/product/226748_200w.jpg,24,2664,https://cpt.tcgcsv.com/-JQ2,2020-11-06T05:03:05.01,1,Rare,12-076R,"When Exdeath enters the field, remove any number of Forwards in your Break Zone, each of a different cost, from the game. When you do so, choose 1 Forward of cost equal to or less than the number of cards you removed. Break it.",Backup,Lightning,4,V;Theatrhythm,0.04,0.1,0.99,0.09,,Normal,,Wizard,
226748,Exdeath,Exdeath,https://tcgplayer-cdn.tcgplayer.com/product/226748_200w.jpg,24,2664,https://cpt.tcgcsv.com/-JQ2,2020-11-06T05:03:05.01,1,Rare,12-076R,"When Exdeath enters the field, remove any number of Forwards in your Break Zone, each of a different cost, from the game. When you do so, choose 1 Forward of cost equal to or less than the number of cards you removed. Break it.",Backup,Lightning,4,V;Theatrhythm,0.21,0.25,1.0,0.63,,Foil,,Wizard,
226749,Odin,Odin,https://tcgplayer-cdn.tcgplayer.com/product/226749_200w.jpg,24,2664,https://cpt.tcgcsv.com/_JQ2,2020-11-06T05:03:05.01,1,Hero,12-077H,"The cost required to cast Odin is reduced by 1 for each <em>Card Name Odin</em> in your Break Zone (it cannot become 0).
<br>Choose 1 Forward. Break it.",Summon,Lightning,6,IX,3.99,4.99,5.0,5.0,,Foil,,,
226749,Odin,Odin,https://tcgplayer-cdn.tcgplayer.com/product/226749_200w.jpg,24,2664,https://cpt.tcgcsv.com/_JQ2,2020-11-06T05:03:05.01,1,Hero,12-077H,"The cost required to cast Odin is reduced by 1 for each <em>Card Name Odin</em> in your Break Zone (it cannot become 0).
<br>Choose 1 Forward. Break it.",Summon,Lightning,6,IX,0.25,0.4,1.5,0.35,,Normal,,,
226750,Cid (FFCC),Cid FFCC,https://tcgplayer-cdn.tcgplayer.com/product/226750_200w.jpg,24,2664,https://cpt.tcgcsv.com/0KQ2,2020-11-06T05:03:05.01,1,Common,12-079C,"[Dull]: Choose 1 Character opponent controls. Select 1 Counter placed on it, and remove the selected Counter.",Backup,Lightning,2,FFCC,0.19,0.3,1.12,0.22,,Foil,,Engineer,
226750,Cid (FFCC),Cid FFCC,https://tcgplayer-cdn.tcgplayer.com/product/226750_200w.jpg,24,2664,https://cpt.tcgcsv.com/0KQ2,2020-11-06T05:03:05.01,1,Common,12-079C,"[Dull]: Choose 1 Character opponent controls. Select 1 Counter placed on it, and remove the selected Counter.",Backup,Lightning,2,FFCC,0.02,0.1,1.04,0.08,,Normal,,Engineer,
226751,Cid Previa,Cid Previa,https://tcgplayer-cdn.tcgplayer.com/product/226751_200w.jpg,24,2664,https://cpt.tcgcsv.com/2KQ2,2020-11-06T05:03:05.01,1,Hero,12-080H,"When Cid Previa enters the field, choose 1 Forward other than Cid Previa. It gains Haste until the end of the turn.",Forward,Lightning,1,V,0.19,0.31,2.25,0.2,,Foil,2000,Engineer,
226751,Cid Previa,Cid Previa,https://tcgplayer-cdn.tcgplayer.com/product/226751_200w.jpg,24,2664,https://cpt.tcgcsv.com/2KQ2,2020-11-06T05:03:05.01,1,Hero,12-080H,"When Cid Previa enters the field, choose 1 Forward other than Cid Previa. It gains Haste until the end of the turn.",Forward,Lightning,1,V,0.04,0.25,0.99,0.14,,Normal,2000,Engineer,
226752,Jegran,Jegran,https://tcgplayer-cdn.tcgplayer.com/product/226752_200w.jpg,24,2664,https://cpt.tcgcsv.com/3KQ2,2020-11-06T05:03:05.01,1,Rare,12-081R,"When Jegran enters the field, you may search for 1 <em>Job Princess</em> of cost 3 or less and play it onto the field.",Forward,Lightning,6,FFCC,0.09,0.15,1.04,0.13,,Normal,8000,Knight,
226752,Jegran,Jegran,https://tcgplayer-cdn.tcgplayer.com/product/226752_200w.jpg,24,2664,https://cpt.tcgcsv.com/3KQ2,2020-11-06T05:03:05.01,1,Rare,12-081R,"When Jegran enters the field, you may search for 1 <em>Job Princess</em> of cost 3 or less and play it onto the field.",Forward,Lightning,6,FFCC,0.1,0.3,1.5,0.25,,Foil,8000,Knight,
226753,Diana EX,Diana EX,https://tcgplayer-cdn.tcgplayer.com/product/226753_200w.jpg,24,2664,https://cpt.tcgcsv.com/5KQ2,2020-11-06T05:03:05.01,1,Rare,12-082R,"<strong>EX BURST</strong> When Diana enters the field, you may search for 1 Forward of cost 1 and add it to your hand.",Backup,Lightning,3,FFL,0.1,0.23,0.99,0.15,,Normal,,Warrior of Darkness,
226753,Diana EX,Diana EX,https://tcgplayer-cdn.tcgplayer.com/product/226753_200w.jpg,24,2664,https://cpt.tcgcsv.com/5KQ2,2020-11-06T05:03:05.01,1,Rare,12-082R,"<strong>EX BURST</strong> When Diana enters the field, you may search for 1 Forward of cost 1 and add it to your hand.",Backup,Lightning,3,FFL,0.45,0.53,2.0,0.52,,Foil,,Warrior of Darkness,
226755,Ninja (XIV),Ninja XIV,https://tcgplayer-cdn.tcgplayer.com/product/226755_200w.jpg,24,2664,https://cpt.tcgcsv.com/7KQ2,2020-11-06T05:03:05.01,1,Common,12-083C,"When Ninja enters the field, choose 1 Forward you control. Return it to its owner's hand. If you do so, you may play 1 Forward that costs 1 CP more than it from your hand onto the field.",Backup,Lightning,4,XIV,0.2,0.65,1.25,0.8,,Foil,,Standard Unit,
226755,Ninja (XIV),Ninja XIV,https://tcgplayer-cdn.tcgplayer.com/product/226755_200w.jpg,24,2664,https://cpt.tcgcsv.com/7KQ2,2020-11-06T05:03:05.01,1,Common,12-083C,"When Ninja enters the field, choose 1 Forward you control. Return it to its owner's hand. If you do so, you may play 1 Forward that costs 1 CP more than it from your hand onto the field.",Backup,Lightning,4,XIV,0.06,0.15,1.04,0.11,,Normal,,Standard Unit,
226757,Vivi EX,Vivi EX,https://tcgplayer-cdn.tcgplayer.com/product/226757_200w.jpg,24,2664,https://cpt.tcgcsv.com/9KQ2,2020-11-06T05:03:05.01,1,Common,12-084C,"<strong>EX BURST</strong> When Vivi enters the field, choose 1 active Forward. If its cost is equal to or less than the damage you have received, break it.",Forward,Lightning,3,IX;Theatrhythm,0.06,0.15,0.79,0.11,,Normal,6000,Black Mage,
226757,Vivi EX,Vivi EX,https://tcgplayer-cdn.tcgplayer.com/product/226757_200w.jpg,24,2664,https://cpt.tcgcsv.com/9KQ2,2020-11-06T05:03:05.01,1,Common,12-084C,"<strong>EX BURST</strong> When Vivi enters the field, choose 1 active Forward. If its cost is equal to or less than the damage you have received, break it.",Forward,Lightning,3,IX;Theatrhythm,0.6,1.0,1.4,1.83,,Foil,6000,Black Mage,
226758,Firion,Firion,https://tcgplayer-cdn.tcgplayer.com/product/226758_200w.jpg,24,2664,https://cpt.tcgcsv.com/bKQ2,2020-11-06T05:03:05.01,1,Rare,12-085R,[Dull]: Choose 1 Forward. Deal it 4000 damage. You can only use this ability while a party you control is attacking.,Backup,Lightning,2,II;DFF,0.02,0.15,15.0,0.12,,Normal,,Rebel,
226758,Firion,Firion,https://tcgplayer-cdn.tcgplayer.com/product/226758_200w.jpg,24,2664,https://cpt.tcgcsv.com/bKQ2,2020-11-06T05:03:05.01,1,Rare,12-085R,[Dull]: Choose 1 Forward. Deal it 4000 damage. You can only use this ability while a party you control is attacking.,Backup,Lightning,2,II;DFF,0.25,0.39,1.25,,,Foil,,Rebel,
226759,Behemoth,Behemoth,https://tcgplayer-cdn.tcgplayer.com/product/226759_200w.jpg,24,2664,https://cpt.tcgcsv.com/cKQ2,2020-11-06T05:03:05.01,1,Common,12-086C,"When Behemoth enters the field, select 1 of the 2 following actions.
<br>""Behemoth also becomes a Forward with 9000 power."" (This effect does not end at the end of the turn.)
<br>""Put Behemoth into the Break Zone. When you do so, choose 1 Forward. Break it.""",Monster,Lightning,5,Crystal Hunt,0.04,0.1,0.79,0.07,,Normal,9000,Behemoth,
226759,Behemoth,Behemoth,https://tcgplayer-cdn.tcgplayer.com/product/226759_200w.jpg,24,2664,https://cpt.tcgcsv.com/cKQ2,2020-11-06T05:03:05.01,1,Common,12-086C,"When Behemoth enters the field, select 1 of the 2 following actions.
<br>""Behemoth also becomes a Forward with 9000 power."" (This effect does not end at the end of the turn.)
<br>""Put Behemoth into the Break Zone. When you do so, choose 1 Forward. Break it.""",Monster,Lightning,5,Crystal Hunt,0.23,0.74,1.0,0.25,,Foil,9000,Behemoth,
226760,Mid Previa,Mid Previa,https://tcgplayer-cdn.tcgplayer.com/product/226760_200w.jpg,24,2664,https://cpt.tcgcsv.com/dKQ2,2020-11-06T05:03:05.01,1,Hero,12-087H,"When a party you control attacks, choose 1 active Forward opponent controls. Deal it 8000 damage.
<br>When Mid Previa enters the field, choose 1 Lightning Forward of cost 1 in your Break Zone. Play it onto the field.",Forward,Lightning,4,V,0.5,0.54,1.99,0.54,,Foil,6000,Engineer,
226760,Mid Previa,Mid Previa,https://tcgplayer-cdn.tcgplayer.com/product/226760_200w.jpg,24,2664,https://cpt.tcgcsv.com/dKQ2,2020-11-06T05:03:05.01,1,Hero,12-087H,"When a party you control attacks, choose 1 active Forward opponent controls. Deal it 8000 damage.
<br>When Mid Previa enters the field, choose 1 Lightning Forward of cost 1 in your Break Zone. Play it onto the field.",Forward,Lightning,4,V,0.03,0.25,0.99,0.11,,Normal,6000,Engineer,
226761,Ramuh EX,Ramuh EX,https://tcgplayer-cdn.tcgplayer.com/product/226761_200w.jpg,24,2664,https://cpt.tcgcsv.com/fKQ2,2020-11-06T05:03:05.01,1,Common,12-088C,<strong>EX BURST</strong> Choose 1 active Forward. Break it.,Summon,Lightning,5,FFEX,0.06,0.11,0.79,0.14,,Normal,,,
226761,Ramuh EX,Ramuh EX,https://tcgplayer-cdn.tcgplayer.com/product/226761_200w.jpg,24,2664,https://cpt.tcgcsv.com/fKQ2,2020-11-06T05:03:05.01,1,Common,12-088C,<strong>EX BURST</strong> Choose 1 active Forward. Break it.,Summon,Lightning,5,FFEX,0.2,0.33,1.0,,,Foil,,,
226762,Dragoon (XIV),Dragoon XIV,https://tcgplayer-cdn.tcgplayer.com/product/226762_200w.jpg,24,2664,https://cpt.tcgcsv.com/gKQ2,2020-11-06T05:03:05.01,1,Common,12-090C,"[Dull], put Dragoon into the Break Zone: Choose 1 <em>Job Dragoon</em> or <em>Card Name Dragoon</em> in your Break Zone. Add it to your hand.",Backup,Lightning,2,XIV,4.75,5.0,6.0,5.0,,Foil,,Standard Unit,
226762,Dragoon (XIV),Dragoon XIV,https://tcgplayer-cdn.tcgplayer.com/product/226762_200w.jpg,24,2664,https://cpt.tcgcsv.com/gKQ2,2020-11-06T05:03:05.01,1,Common,12-090C,"[Dull], put Dragoon into the Break Zone: Choose 1 <em>Job Dragoon</em> or <em>Card Name Dragoon</em> in your Break Zone. Add it to your hand.",Backup,Lightning,2,XIV,0.14,0.25,1.0,0.21,,Normal,,Standard Unit,
226763,Blue Mage,Blue Mage,https://tcgplayer-cdn.tcgplayer.com/product/226763_200w.jpg,24,2664,https://cpt.tcgcsv.com/hKQ2,2020-11-06T05:03:05.01,1,Common,12-091C,"When Blue Mage enters the field, choose 1 Forward opponent controls. Return it to its owner's hand.",Backup,Water,4,FFEX,0.21,0.25,1.48,,,Foil,,Standard Unit,
226763,Blue Mage,Blue Mage,https://tcgplayer-cdn.tcgplayer.com/product/226763_200w.jpg,24,2664,https://cpt.tcgcsv.com/hKQ2,2020-11-06T05:03:05.01,1,Common,12-091C,"When Blue Mage enters the field, choose 1 Forward opponent controls. Return it to its owner's hand.",Backup,Water,4,FFEX,0.04,0.1,0.79,0.07,,Normal,,Standard Unit,
226767,Ultros,Ultros,https://tcgplayer-cdn.tcgplayer.com/product/226767_200w.jpg,24,2664,https://cpt.tcgcsv.com/mKQ2,2020-11-06T05:03:05.01,1,Common,12-092C,"When Ultros is put from the field into the Break Zone, you may pay [U]. When you do so, search for 1 Card Name Ultros and add it to your hand.
<br>[Dull], put Ultros into the Break Zone: Choose 1 Forward. It loses 5000 power until the end of the turn.",Forward,Water,2,Theatrhythm;VI,0.01,0.1,1.04,0.08,,Normal,5000,Octopus,
226767,Ultros,Ultros,https://tcgplayer-cdn.tcgplayer.com/product/226767_200w.jpg,24,2664,https://cpt.tcgcsv.com/mKQ2,2020-11-06T05:03:05.01,1,Common,12-092C,"When Ultros is put from the field into the Break Zone, you may pay [U]. When you do so, search for 1 Card Name Ultros and add it to your hand.
<br>[Dull], put Ultros into the Break Zone: Choose 1 Forward. It loses 5000 power until the end of the turn.",Forward,Water,2,Theatrhythm;VI,0.25,0.33,1.0,0.99,,Foil,5000,Octopus,
226770,Scholar (Special),Scholar Special,https://tcgplayer-cdn.tcgplayer.com/product/226770_200w.jpg,24,2664,https://cpt.tcgcsv.com/qKQ2,2020-11-06T05:03:05.01,1,Common,12-093C,"When Scholar enters the field, choose up to 2 active Forwards you control. Dull them. Then, draw 1 card for each Forward you have dulled due to this ability.",Backup,Water,4,Special,0.02,0.1,0.79,0.09,,Normal,,Standard Unit,
226770,Scholar (Special),Scholar Special,https://tcgplayer-cdn.tcgplayer.com/product/226770_200w.jpg,24,2664,https://cpt.tcgcsv.com/qKQ2,2020-11-06T05:03:05.01,1,Common,12-093C,"When Scholar enters the field, choose up to 2 active Forwards you control. Dull them. Then, draw 1 card for each Forward you have dulled due to this ability.",Backup,Water,4,Special,0.2,0.74,1.25,,,Foil,,Standard Unit,
226771,Captain,Captain,https://tcgplayer-cdn.tcgplayer.com/product/226771_200w.jpg,24,2664,https://cpt.tcgcsv.com/rKQ2,2020-11-06T05:03:05.01,1,Common,12-094C,"When Captain enters the field, select 1 of the 2 following actions.
<br>""Captain also becomes a Forward with 7000 power."" (This effect does not end at the end of the turn.)
<br>""Put Captain into the Break Zone. When you do so, choose 1 Forward. Return it to its owner's hand. Draw 1 card then discard 1 card from your hand.""",Monster,Water,3,II;Theatrhythm,0.2,0.25,1.0,0.9,,Foil,7000,Warrior,
226771,Captain,Captain,https://tcgplayer-cdn.tcgplayer.com/product/226771_200w.jpg,24,2664,https://cpt.tcgcsv.com/rKQ2,2020-11-06T05:03:05.01,1,Common,12-094C,"When Captain enters the field, select 1 of the 2 following actions.
<br>""Captain also becomes a Forward with 7000 power."" (This effect does not end at the end of the turn.)
<br>""Put Captain into the Break Zone. When you do so, choose 1 Forward. Return it to its owner's hand. Draw 1 card then discard 1 card from your hand.""",Monster,Water,3,II;Theatrhythm,0.02,0.1,0.79,0.09,,Normal,7000,Warrior,
226772,Keiss,Keiss,https://tcgplayer-cdn.tcgplayer.com/product/226772_200w.jpg,24,2664,https://cpt.tcgcsv.com/sKQ2,2020-11-06T05:03:05.01,1,Rare,12-095R,"When Keiss enters the field, look at the top card of your deck and your opponent's deck. Put them on the top or bottom of the respective decks.
<br>[Dull]: Choose 1 <em>Card Name Layle</em>. It gains +2000 power until the end of the turn.",Backup,Water,2,FFCC,0.25,0.54,1.5,,,Foil,,Partner,
226772,Keiss,Keiss,https://tcgplayer-cdn.tcgplayer.com/product/226772_200w.jpg,24,2664,https://cpt.tcgcsv.com/sKQ2,2020-11-06T05:03:05.01,1,Rare,12-095R,"When Keiss enters the field, look at the top card of your deck and your opponent's deck. Put them on the top or bottom of the respective decks.
<br>[Dull]: Choose 1 <em>Card Name Layle</em>. It gains +2000 power until the end of the turn.",Backup,Water,2,FFCC,0.05,0.12,1.04,0.09,,Normal,,Partner,
226773,Syldra,Syldra,https://tcgplayer-cdn.tcgplayer.com/product/226773_200w.jpg,24,2664,https://cpt.tcgcsv.com/tKQ2,2020-11-06T05:03:05.01,1,Hero,12-097H,"Search for 2 Water Characters, 2 <em>Category V</em>he Characters, or 1 of each, each with a different cost, and add them to your hand.",Summon,Water,4,V,2.59,2.75,10.69,2.72,,Normal,,,
226773,Syldra,Syldra,https://tcgplayer-cdn.tcgplayer.com/product/226773_200w.jpg,24,2664,https://cpt.tcgcsv.com/tKQ2,2020-11-06T05:03:05.01,1,Hero,12-097H,"Search for 2 Water Characters, 2 <em>Category V</em>he Characters, or 1 of each, each with a different cost, and add them to your hand.",Summon,Water,4,V,5.83,7.75,32.69,7.76,,Foil,,,
226774,Strago,Strago,https://tcgplayer-cdn.tcgplayer.com/product/226774_200w.jpg,24,2664,https://cpt.tcgcsv.com/vKQ2,2020-11-06T05:03:05.01,1,Hero,12-098H,"When Strago enters the field, choose 1 Forward opponent controls. Return it to its owner's hand. Then, you may play 1 Character of the same cost as it from your hand onto the field.",Forward,Water,5,VI,0.24,0.74,2.99,0.4,,Foil,7000,Blue Mage,
226774,Strago,Strago,https://tcgplayer-cdn.tcgplayer.com/product/226774_200w.jpg,24,2664,https://cpt.tcgcsv.com/vKQ2,2020-11-06T05:03:05.01,1,Hero,12-098H,"When Strago enters the field, choose 1 Forward opponent controls. Return it to its owner's hand. Then, you may play 1 Character of the same cost as it from your hand onto the field.",Forward,Water,5,VI,0.15,0.25,0.99,0.19,,Normal,7000,Blue Mage,
226775,Sarah (FFL),Sarah FFL,https://tcgplayer-cdn.tcgplayer.com/product/226775_200w.jpg,24,2664,https://cpt.tcgcsv.com/wKQ2,2020-11-06T05:03:05.01,1,Rare,12-099R,"When Sarah (FFL) enters the field, you may search for up to 2 <em>Category FFL</em> Forwards or <em>Job Warrior of Light</em> Forwards and add them to your hand.
<br>[Dull], put Sarah (FFL) into the Break Zone: Choose 1 Forward. Activate it.",Backup,Water,6,FFL,1.99,2.62,3.4,3.15,,Normal,,Warrior of Light,
226775,Sarah (FFL),Sarah FFL,https://tcgplayer-cdn.tcgplayer.com/product/226775_200w.jpg,24,2664,https://cpt.tcgcsv.com/wKQ2,2020-11-06T05:03:05.01,1,Rare,12-099R,"When Sarah (FFL) enters the field, you may search for up to 2 <em>Category FFL</em> Forwards or <em>Job Warrior of Light</em> Forwards and add them to your hand.
<br>[Dull], put Sarah (FFL) into the Break Zone: Choose 1 Forward. Activate it.",Backup,Water,6,FFL,7.5,8.0,20.0,10.61,,Foil,,Warrior of Light,
226777,Astrologian,Astrologian,https://tcgplayer-cdn.tcgplayer.com/product/226777_200w.jpg,24,2664,https://cpt.tcgcsv.com/zKQ2,2020-11-06T05:03:05.01,1,Common,12-100C,"[Dull], put Astrologian into the Break Zone: Reveal the top card of your deck. If it is not a Backup, add it to your hand.",Backup,Water,2,XIV,0.02,0.1,0.79,0.07,,Normal,,Standard Unit,
226777,Astrologian,Astrologian,https://tcgplayer-cdn.tcgplayer.com/product/226777_200w.jpg,24,2664,https://cpt.tcgcsv.com/zKQ2,2020-11-06T05:03:05.01,1,Common,12-100C,"[Dull], put Astrologian into the Break Zone: Reveal the top card of your deck. If it is not a Backup, add it to your hand.",Backup,Water,2,XIV,0.21,0.5,1.0,0.25,,Foil,,Standard Unit,
